x,y,z
-7.732369106,0.699009577,2.317846
-9.385969106,0.860839577,1.67714
-6.332369106,0.580449577,2.369147
-9.227669106,-0.475490423,1.906899
-7.795269106,-0.527510423,1.925696
-10.23576911,-0.717500423,0.49637
-10.70806911,0.644559577,1.14317
-10.58616911,-0.017410423,1.23143
-10.51196911,-0.627000423,1.36224
-10.62306911,-0.438030423,0.81685
-8.832169106,-0.479140423,1.27993
-7.312569106,-0.530990423,1.28393
-9.719569106,-0.637530423,0.80709
-8.197769106,-0.624270423,0.74346
-7.774469106,0.808539577,2.317407
-9.339569106,1.012479577,1.66825
-6.634369106,0.576879577,2.37791
-8.114769106,-0.543570423,1.943538
-10.31846911,-0.648490423,0.50302
-10.69816911,0.738749577,1.13646
-10.58416911,0.068679577,1.22651
-10.71156911,0.257739577,0.70074
-10.60456911,-0.345730423,0.80847
-9.336269106,-0.626890423,1.33222
-7.656369106,-0.581770423,1.31522
-9.938069106,-0.658990423,0.83498
-8.528869106,-0.679180423,0.78518
-10.38476911,1.188959577,1.63764
-8.658569106,1.201649577,2.22373
-7.503469106,1.046569577,2.304604
-9.320269106,1.118249577,1.66289
-6.888469106,0.558709577,2.385467
-8.524569106,-0.633520423,1.96804
-10.71726911,0.845179577,1.13184
-10.60176911,0.172599577,1.22249
-10.69506911,0.382339577,0.68947
-7.962669106,-0.589570423,1.3417
-10.17936911,-0.666260423,0.86475
-8.875369106,-0.715190423,0.82766
-10.50426911,1.235519577,1.64389
-8.665969106,1.327769577,2.221323
-9.252169106,1.285639577,1.65185
-7.171069106,0.557539577,2.393596
-10.16146911,-0.617450423,1.965789
-8.526969106,-0.515560423,1.965305
-10.72176911,-0.661420423,0.55887
-10.71376911,0.966529577,1.12397
-10.60476911,0.285559577,1.21645
-10.47866911,-0.306760423,1.34355
-10.74396911,0.468839577,0.68918
-10.64516911,-0.145430423,0.8001
-10.08636911,-0.759400423,1.40615
-8.352169106,-0.637600423,1.37669
-10.38286911,-0.657600423,0.88889
-8.852369106,-0.587900423,0.81825
-8.677669106,1.452119577,2.219088
-7.989969106,1.057599577,2.320187
-9.393869106,1.328729577,1.65952
-7.469169106,0.545259577,2.402296
-10.20226911,-0.526800423,1.965529
-8.439469106,-0.355850423,1.956622
-10.73786911,-0.561520423,0.55404
-10.72286911,1.080769577,1.11773
-10.61706911,0.393759577,1.21154
-10.49166911,-0.202060423,1.33956
-10.72926911,0.594069577,0.67791
-10.83106911,-0.136440423,0.82243
-8.558469106,-0.609370423,1.39317
-10.47816911,-0.596270423,0.89667
-8.905969106,-0.494990423,0.81952
-10.42206911,1.536709577,1.62466
-8.697269106,1.572619577,2.217196
-8.175069106,1.089879577,2.325601
-9.513569106,1.383899577,1.66519
-7.343569106,0.738749577,2.396009
-8.391469106,-0.212440423,1.950437
-10.73886911,-0.453240423,0.5465
-10.50546911,-0.097230423,1.33556
-10.93966911,0.581759577,0.70507
-10.22016911,-0.604180423,1.41136
-8.553869106,-0.488300423,1.38817
-10.52446911,-0.510320423,0.89693
-9.410869106,-0.614090423,0.88465
-10.48666911,1.619449577,1.62532
-8.512569106,1.036709577,2.33738
-10.34866911,0.292369577,1.862811
-7.373269106,0.856949577,2.395184
-10.26446911,-0.335140423,1.963444
-9.149669106,-0.448450423,1.9973
-10.78776911,-0.369890423,0.5471
-10.71566911,0.567429577,1.21109
-10.52006911,0.007709577,1.33157
-10.92646911,0.032529577,0.82243
-10.44026911,-0.604970423,1.43119
-8.508669106,-0.347780423,1.37891
-10.66246911,-0.472670423,0.91115
-9.689769106,-0.632450423,0.91797
-8.593569106,1.121329577,2.338477
-10.28636911,0.444589577,1.85365
-9.495669106,-0.497540423,2.017164
-10.78506911,-0.258550423,0.53865
-10.54406911,0.079459577,1.3301
-10.85346911,0.840409577,0.67444
-10.81176911,0.182689577,0.79787
-10.42756911,-0.515960423,1.42599
-9.258169106,-0.606020423,1.45223
-10.59146911,-0.352500423,0.89506
-9.946269106,-0.671420423,0.94977
-8.547869106,1.244289577,2.334819
-9.382469106,1.057479577,1.77671
-10.21356911,-0.110370423,1.953672
-9.793469106,-0.555990423,2.034649
-10.74426911,0.755309577,1.20282
-10.56866911,0.179619577,1.32716
-10.70056911,0.361489577,0.77162
-10.36146911,-0.370760423,1.41336
-10.60786911,-0.250340423,0.8905
-10.16306911,-0.666000423,0.97445
-8.531069106,1.384809577,2.331747
-10.45626911,1.263009577,1.73154
-9.262069106,1.254439577,1.76234
-10.22616911,-0.002800423,1.951067
-9.988669106,-0.539070423,2.04464
-10.65426911,0.930379577,1.18382
-10.51976911,0.322409577,1.31519
-10.84306911,0.392319577,0.7867
-9.285769106,0.311539577,1.28554
-10.11416911,-0.785640423,1.53129
-10.62496911,-0.148100423,0.88594
-10.38996911,-0.668330423,1.00065
-8.558669106,1.500869577,2.330503
-9.345669106,1.332539577,1.76459
-7.916969106,1.073579577,2.407377
-10.26216911,0.092369577,1.950155
-10.16556911,-0.515370423,2.053442
-10.65136911,1.052419577,1.17622
-10.54596911,0.423019577,1.31225
-10.90486911,1.165679577,0.65508
-10.72076911,0.581119577,0.75822
-10.46266911,-0.200590423,1.41437
-9.413069106,-0.332910423,1.45427
-10.64116911,-0.044820423,0.88111
-10.40626911,1.544399577,1.71652
-9.487669106,1.374779577,1.77164
-8.117969106,1.097609577,2.412648
-9.182469106,0.812169577,1.865727
-10.24796911,-0.445580423,2.05594
-10.67116911,1.160809577,1.17152
-10.58146911,0.518549577,1.31036
-10.72536911,0.695339577,0.7504
-9.646569106,-0.332310423,1.47371
-10.70116911,0.034179577,0.88299
-10.66036911,-0.587250423,1.02685
-10.43766911,1.649439577,1.71407
-8.160869106,1.205989577,2.412203
-9.164769106,0.947549577,1.860386
-10.26156911,-0.340770423,2.053799
-10.55626911,0.650809577,1.3009
-10.74766911,0.799399577,0.74538
-10.39696911,-0.595220423,1.54703
-10.67746911,0.161019577,0.87172
-8.223769106,1.303489577,2.412457
-9.205169106,1.050599577,1.85934
-10.28116911,-0.238620423,2.052014
-10.59896911,0.713529577,1.30132
-10.72216911,0.904279577,0.73449
-10.32076911,0.190609577,1.38291
-9.431569106,-0.020270423,1.44279
-10.68526911,0.242139577,0.86717
-10.64756911,-0.389240423,1.01362
-10.44406911,1.126899577,1.83829
-10.26026911,0.531029577,1.935953
-10.31446911,-0.171590423,2.051896
-10.62796911,0.814199577,1.29838
-10.33216911,0.300089577,1.3785
-9.352469106,0.139099577,1.42946
-10.69056911,0.353799577,0.86019
-10.63746911,-0.273450423,1.00548
-10.27916911,0.638529577,1.933478
-10.30886911,-0.055280423,2.048327
-10.60036911,0.950629577,1.2883
-10.69066911,1.164599577,0.71104
-9.218269106,0.329429577,1.4102
-10.69346911,0.467729577,0.85268
-10.66306911,-0.176210423,1.00243
-10.39286911,1.405799577,1.82462
-10.30236911,0.744059577,1.931263
-10.30076911,0.063319577,2.044521
-10.60756911,1.066479577,1.28242
-10.89556911,1.152649577,0.73617
-9.409669106,1.074779577,1.2591
-9.354769106,0.378219577,1.41927
-10.70566911,0.576809577,0.84651
-10.66336911,-0.064610423,0.99556
-10.31436911,0.856879577,1.928136
-10.31286911,0.171639577,2.042023
-10.65746911,1.155709577,1.28179
-9.462969106,1.169329577,1.2589
-9.354669106,0.499639577,1.4139
-10.73046911,0.678799577,0.84222
-10.85136911,-0.057540423,1.01616
-10.35446911,0.953119577,1.927094
-10.32736911,0.279139577,2.039644
-9.360669106,0.618499577,1.40909
-10.84756911,0.056399577,1.00853
-10.42056911,1.033319577,1.928006
-10.34446911,0.385769577,2.037384
-10.40766911,1.533789577,1.23789
-10.41896911,0.809349577,1.36007
-9.361469106,0.710219577,1.40502
-10.79106911,0.173259577,0.9948
-10.33576911,0.478559577,2.034173
-10.42656911,0.924789577,1.35466
-9.381269106,0.822669577,1.4015
-10.88286911,0.908169577,0.8433
-10.75826911,0.306149577,0.98259
-10.35886911,1.286899577,1.915758
-10.36466911,0.579429577,2.032627
-9.369069106,0.954019577,1.39446
-10.85036911,1.048409577,0.82935
-10.74356911,0.429649577,0.97292
-10.35826911,0.701699577,2.028583
-9.394069106,1.064829577,1.39132
-10.74686911,0.543429577,0.9658
-10.38196911,0.806839577,2.026561
-10.58876911,1.186299577,1.35446
-9.421669106,1.174649577,1.38835
-10.91036911,0.560439577,0.98259
-10.35696911,0.942249577,2.021089
-9.439769106,1.290609577,1.38428
-10.68036911,0.818739577,0.9401
-10.30096911,1.098329577,2.013358
-10.42926911,1.506679577,1.32341
-10.73716911,0.872439577,0.94265
-10.49686911,1.587169577,1.32461
-10.73396911,0.993729577,0.934
-10.53986911,1.201809577,1.47556
-10.43466911,1.485989577,1.45297
-10.49226911,1.573079577,1.45297
-14.16325693,8.700075561,0.56004
-14.17112693,8.650208161,0.55827
-14.49589693,8.729041361,0.01396
-13.98616693,8.370705461,0.59902
-14.19068693,8.312337461,0.55207
-14.19805693,8.261822461,0.54985
-13.89426693,8.241723461,0.6185
-14.20008693,8.646107561,0.59777
-14.26038693,8.768940461,0.14465
-13.86616693,8.195209461,0.62426
-14.07288693,8.596802061,0.62585
-13.97615693,8.324978461,1.00997
-13.87668693,8.146294461,0.62116
-14.22070693,8.545718461,0.59301
-13.94238693,8.277987461,1.01546
-13.84605693,8.100360461,0.62736
-13.88881693,8.220081461,0.18284
-13.86179693,8.050917461,0.62293
-13.90199693,8.183001461,0.17846
-13.75585693,8.024008461,0.6464
-14.03203693,8.413187461,0.63406
-13.74003693,7.977844461,0.64906
-14.18057693,8.358798461,0.60079
-13.83292693,8.103941461,1.03263
-13.73945693,7.930293461,0.64818
-13.63093693,8.072594461,1.06731
-13.76766693,7.879617461,0.64065
-14.22097693,8.256768461,0.59085
-13.75070693,8.015111461,1.04568
-13.77227693,7.831188461,0.63843
-13.96867693,8.220239461,0.64616
-13.72686693,7.969753461,1.04911
-14.28202693,7.722254461,0.52062
-13.87607693,8.177109461,0.66604
-14.13676693,7.867562461,0.10468
-14.22640693,8.784109461,0.21891
-13.72039693,7.922875461,1.04945
-13.93529693,8.292743461,1.05716
-13.86702693,8.129484461,0.66734
-13.87470693,7.858236461,0.17846
-13.96487693,8.253804461,0.22343
-13.73837693,7.885301461,1.04568
-13.92360693,8.256942461,1.05883
-14.36594693,7.621414461,0.49892
-13.88194693,8.092247461,0.66345
-13.85611693,7.811763461,0.18229
-13.93904693,8.206535461,0.22982
-13.99266693,8.054730461,1.783555
-13.80577693,7.829980461,1.03297
-14.29739693,7.578804461,0.51309
-13.83926693,8.047245461,0.67209
-14.01133693,8.510218461,0.69686
-13.95718693,8.156786461,0.22396
-14.00852693,8.004244461,1.78181
-14.24450693,7.729475461,0.95503
-13.75935693,8.005889461,0.68895
-13.99262693,8.461847461,0.70062
-13.99985693,8.078727461,1.514861
-14.46124693,7.637604461,0.00576
-14.00422693,7.955397461,1.78181
-13.74923693,7.959138461,0.69024
-14.01856693,8.412133461,0.69477
-13.90304693,8.037770461,1.526249
-13.63368693,8.084716461,1.10583
-13.75632693,7.910784461,0.68765
-13.79916693,8.010608461,1.538606
-13.78616693,8.037381461,1.07949
-13.76046693,7.874542461,0.68592
-14.02313693,8.326174461,0.69309
-13.90755693,7.952331461,1.524795
-13.78796693,7.989420461,1.07849
-14.22203693,8.266712461,0.65001
-14.00168693,7.894073461,1.51268
-14.68148693,7.857364461,0.01797
-14.24342693,8.836946461,0.28828
-13.77179693,7.943053461,1.08049
-14.34358693,7.711814461,0.55369
-14.02169693,8.090569461,1.556292
-13.87626693,7.883801461,0.23993
-13.76712693,7.895693461,1.08049
-14.38424693,7.212514461,0.48076
-14.34907693,7.659454461,0.55109
-13.92756693,8.185082461,0.71192
-13.82185693,8.056798461,1.579185
-13.88846693,7.833962461,0.23514
-13.80332693,7.844015461,1.07349
-14.30967693,7.612674461,0.55844
-13.92270693,8.293861461,1.11456
-13.87367693,8.140350461,0.72279
-14.01137693,8.530736461,0.76701
-13.96438693,7.996869461,1.562073
-13.95973693,7.777281461,0.21385
-14.28993693,7.741387461,0.98983
-13.88868693,8.247346461,1.11967
-13.87608693,8.091893461,0.72154
-14.01038693,8.481860461,0.76701
-13.87721693,8.173699461,1.347264
-13.93073693,8.223617461,0.29501
-14.26635693,7.692862461,0.99283
-13.89379693,8.198747461,1.1184
-13.86649693,8.044366461,0.72279
-14.41255693,8.422062461,0.68432
-13.76230693,8.145726461,1.363738
-13.90158693,8.189085461,0.30226
-13.74270693,8.019096461,0.74873
-14.40153693,8.383826461,0.68633
-13.84966693,8.091357461,1.350443
-13.92350693,8.139130461,0.29553
-13.74240693,7.971548461,0.74789
-14.22732693,8.339065461,0.72165
-13.83802693,8.044170461,1.351599
-14.16998693,8.498463461,0.30731
-13.65437693,8.085030461,1.15578
-13.73790693,7.924373461,0.74789
-14.14826693,8.083035461,1.572726
-13.83003693,7.996749461,1.352177
-13.80596693,8.024875461,1.13054
-13.73505693,7.877018461,0.74747
-13.97806693,8.046999461,1.591502
-13.81190693,7.950358461,1.3542
-14.37787693,7.952408461,0.17025
-14.43106693,7.241524461,0.51955
-13.77231693,7.980054461,1.13533
-13.77465693,7.824797461,0.73785
-13.99977693,7.996061461,1.588596
-13.85845693,7.897465461,1.346686
-13.87893693,8.159949461,1.385595
-14.38862693,7.899760461,0.16611
-13.76590693,7.932887461,1.13565
-13.83141693,8.162627461,0.80072
-13.97873693,7.961127461,1.590608
-13.88033693,7.858774461,1.342929
-13.81325693,8.128218461,1.394529
-13.90057693,7.910233461,0.29657
-13.77023693,7.896572461,1.13437
-13.72071693,8.291875461,1.21558
-14.15309693,7.693348461,0.65419
-13.90325693,8.121768461,0.78547
-14.14056693,7.780390461,1.30391
-13.82158693,8.079714461,1.392854
-13.82845693,7.869279461,0.31468
-13.78095693,7.847483461,1.13182
-13.85050693,8.237783461,1.19535
-14.30778693,7.622434461,0.61947
-13.80981693,8.080261461,0.80393
-13.95292693,8.130876461,1.647947
-14.16629693,7.726923461,1.29929
-13.79407693,8.033949461,1.396204
-13.85594693,7.817856461,0.30588
-13.91328693,8.225223461,0.37093
-13.90294693,8.186631461,1.1869
-14.36695693,7.562624461,0.60525
-13.76303693,8.036126461,0.81276
-14.31465693,8.497583461,0.78195
-13.98711693,8.079634461,1.643956
-14.17595693,7.675094461,1.29698
-13.80575693,7.985076461,1.39397
-13.89878693,8.177674461,0.37393
-14.21292693,7.697948461,1.0596
-14.35019693,7.512934461,0.60734
-13.71794693,7.992386461,0.82119
-13.94561693,8.033897461,1.647947
-13.82697693,7.935111461,1.390341
-14.60175693,7.626414461,0.1014
-13.94387693,8.126272461,0.36141
-14.21844693,7.646294461,1.05769
-13.84309693,8.094120461,1.19505
-14.34666693,7.461364461,0.60651
-13.71357693,7.945364461,0.82119
-14.01571693,8.406600461,0.83983
-13.97717693,7.982399461,1.644166
-13.89515693,7.880141461,1.380011
-14.91488693,7.531374461,0.01495
-13.82359693,8.047547461,1.19746
-14.37179693,7.405244461,0.5994
-13.72646693,7.896622461,0.81758
-14.04383693,8.368735461,0.83408
-14.03528693,7.940375461,1.637654
-13.99971693,7.832730461,1.364656
-13.88271693,8.150166461,1.428213
-14.38920693,8.006215461,0.24419
-13.80681693,8.012928461,1.19958
-14.39666693,7.361894461,0.5927
-13.75394693,7.858058461,0.81116
-14.17123693,8.313614461,0.80878
-14.13015693,7.768900461,1.345393
-13.78052693,8.109630461,1.441623
-14.75084693,7.457724461,0.05584
-14.34246693,7.958560461,0.25521
-14.16765693,8.449143461,0.38566
-13.78288693,7.967112461,1.2026
-14.31736693,7.747816461,0.69395
-14.18338693,7.712383461,1.337017
-13.84602693,8.056512461,1.432236
-14.32629693,7.908665461,0.25822
-13.99141693,8.245664461,0.00232
-13.79409693,7.918172461,1.20018
-14.29199693,7.699313461,0.69797
-14.04303693,8.102246461,1.676828
-13.83416693,8.009385461,1.433309
-13.81261693,7.907242461,0.39046
-14.14197693,8.770945461,0.47861
-13.98672693,8.197039461,0.0029
-13.81483693,7.868058461,1.19626
-13.90447693,8.064084461,1.690451
-13.85160693,7.959568461,1.430359
-13.82889693,7.857435461,0.38495
-13.90148693,8.132799461,0.85939
-13.94020693,8.012432461,1.686444
-13.86082693,7.910306461,1.428482
-13.85832693,7.805913461,0.37594
-14.19313693,7.728117461,1.13647
-13.83039693,8.101915461,0.8728
-14.19102693,8.493488461,0.87927
-13.96281693,7.973748461,1.68384
-13.96755693,7.862639461,1.413463
-13.91255693,8.130610461,1.478415
-14.45414693,7.248914461,0.12573
-13.77992693,8.234930461,0.47985
-14.15722693,7.694374461,1.1413
-13.76411693,8.059379461,0.88507
-14.17406693,8.443879461,0.88219
-13.99990693,7.921101461,1.679632
-14.07266693,7.801633461,1.398444
-13.79429693,8.090752461,1.493169
-14.60578693,7.630484461,0.17857
-13.87971693,8.180754461,0.45425
-13.73084693,8.014685461,0.89082
-14.03496693,8.398308461,0.90781
-14.15368693,7.742085461,1.386644
-13.81032693,8.041678461,1.490625
-13.89975693,8.131036461,0.44845
-13.69144693,7.970946461,0.89772
-14.03313693,8.349286461,0.90781
-13.94607693,8.094325461,1.746007
-13.80428693,7.994244461,1.49088
-14.59789693,7.524574461,0.17707
-13.70061693,7.922697461,0.89504
-13.90263693,8.048946461,1.74971
-13.85523693,7.941587461,1.483757
-14.56181693,7.476064461,0.18458
-14.14385693,8.013403461,0.38566
-14.22497693,8.433223461,0.45824
-13.95233693,7.869473461,0.00523
-13.80246693,8.292690461,0.14037
-13.71336693,7.873882461,0.89159
-13.88869693,8.001594461,1.750636
-13.93938693,7.884959461,1.47231
-14.13768693,7.963881461,0.38615
-14.11252693,8.386622461,0.48463
-13.95670693,7.819916461,0.00232
-13.92264693,8.238672461,0.10437
-13.75247693,7.833782461,0.88316
-14.04810693,7.837042461,1.45781
-13.78268693,7.960353461,0.47405
-13.96024693,7.782637461,0
-13.78969693,7.911741461,0.47115
-13.88617693,7.742512461,0.02092
-13.74758693,8.135087461,0.95867
-14.97860693,7.206704461,0.06737
-13.80218693,7.862384461,0.46681
-13.90834693,8.260400461,0.53186
-13.82059693,8.082218461,0.9444
-14.82040693,7.177194461,0.10644
-13.90566693,8.212177461,0.53186
-13.76386693,8.038799461,0.95428
-14.59735693,7.161104461,0.16254
-13.88907693,8.164821461,0.5351
-13.72453693,7.994542461,0.96087
-14.29590693,7.654684461,0.33881
-14.14201693,8.099082461,0.47398
-13.73108693,7.958347461,0.95904
-14.45459693,7.595034461,0.29776
-14.24664693,7.892429461,0.002
-13.74411693,7.909523461,0.95575
-14.42849693,7.546054461,0.30259
-14.24587693,8.003310461,0.44759
-13.79476693,7.886804461,0.13362
-13.77051693,7.859082461,0.94989
-14.31951693,7.509374461,0.32819
-13.78989693,7.991916461,0.55547
-13.88706693,7.828944461,0.10494
-13.78940693,7.944083461,0.55455
-13.93506693,7.774840461,0.08919
-14.29882693,7.701469461,0.8489
-13.80021693,7.895081461,0.55084
-13.89972693,7.836547461,0.52584
-14.28016693,7.216604461,0.32626
-14.29771693,7.550354461,0.42351
-14.42902693,7.176134461,0.3786
